muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Lexington,0,358600,358600,6,249,92.0,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358700,358700,1,640,99.4,Yes,EJ Population,Minority,Minority,Burlington
Lexington,0,358700,358700,1,640,99.4,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358700,358700,2,514,99.6,Yes,EJ Population,Minority,Minority,Burlington
Lexington,0,358700,358700,2,514,99.6,Yes,EJ Population,Minority,Minority,Lexington
,,358700,358700,3,524,97.2,No,Not an EJ Population,,N/A,Burlington
,,358700,358700,3,524,97.2,No,Not an EJ Population,,N/A,Lexington
,,359100,359100,1,58,95.5,No,Not an EJ Population,,N/A,Bedford
,,359100,359100,2,317,98.8,No,Not an EJ Population,,N/A,Bedford
,,359100,359100,3,912,99.4,No,Not an EJ Population,,N/A,Bedford
,,359100,359100,4,103,100.0,No,Not an EJ Population,,N/A,Bedford
,,359100,359100,5,402,96.6,No,Not an EJ Population,,N/A,Bedford
,,359303,359303,1,389,90.6,No,Not an EJ Population,,N/A,Bedford
,,359303,359303,2,260,37.4,No,Not an EJ Population,,N/A,Bedford
,,359303,359303,3,855,97.7,No,Not an EJ Population,,N/A,Bedford
,,359303,359303,4,598,96.3,No,Not an EJ Population,,N/A,Bedford
,,359303,359303,5,320,97.8,No,Not an EJ Population,,N/A,Bedford
Cambridge,0,359400,359400,1,176,19.6,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,359400,359400,1,176,19.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,359400,359400,2,144,27.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,359400,359400,3,236,28.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,359400,359400,4,102,29.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,359400,359400,5,61,32.4,Yes,EJ Population,Minority,Minority,Cambridge
,,360300,360300,1,303,98.7,No,Not an EJ Population,,N/A,Concord
,,360300,360300,1,303,98.7,No,Not an EJ Population,,N/A,Lincoln
,,360300,360300,2,416,99.7,No,Not an EJ Population,,N/A,Lincoln
,,360300,360300,2,416,99.7,No,Not an EJ Population,,N/A,Waltham
,,360300,360300,2,416,99.7,No,Not an EJ Population,,N/A,Weston
,,360300,360300,3,445,98.3,No,Not an EJ Population,,N/A,Lincoln
,,360300,360300,3,445,98.3,No,Not an EJ Population,,N/A,Wayland
,,360300,360300,3,445,98.3,No,Not an EJ Population,,N/A,Weston
,,360300,360300,4,488,99.1,No,Not an EJ Population,,N/A,Concord
,,360300,360300,4,488,99.1,No,Not an EJ Population,,N/A,Lincoln
,,360300,360300,4,488,99.1,No,Not an EJ Population,,N/A,Wayland
,,361100,361100,1,429,94.6,No,Not an EJ Population,,N/A,Acton
,,361100,361100,1,429,94.6,No,Not an EJ Population,,N/A,Concord
,,361100,361100,2,480,97.3,No,Not an EJ Population,,N/A,Concord
,,361100,361100,3,215,95.0,No,Not an EJ Population,,N/A,Concord
,,361100,361100,4,442,98.4,No,Not an EJ Population,,N/A,Concord
,,361100,361100,5,388,95.4,No,Not an EJ Population,,N/A,Concord
,,361200,361200,1,344,95.9,No,Not an EJ Population,,N/A,Acton
,,361200,361200,1,344,95.9,No,Not an EJ Population,,N/A,Concord
,,361200,361200,2,370,94.9,No,Not an EJ Population,,N/A,Acton
,,361200,361200,2,370,94.9,No,Not an EJ Population,,N/A,Concord
,,361200,361200,4,532,88.9,No,Not an EJ Population,,N/A,Concord
,,361200,361200,5,351,99.7,No,Not an EJ Population,,N/A,Concord
,,361300,361300,1,544,94.8,No,Not an EJ Population,,N/A,Concord
,,361300,361300,2,524,88.1,No,Not an EJ Population,,N/A,Concord
,,361300,361300,2,524,88.1,No,Not an EJ Population,,N/A,Lincoln
,,361300,361300,3,485,92.2,No,Not an EJ Population,,N/A,Concord
,,361300,361300,3,485,92.2,No,Not an EJ Population,,N/A,Lincoln
,,361300,361300,4,531,95.5,No,Not an EJ Population,,N/A,Acton
,,361300,361300,4,531,95.5,No,Not an EJ Population,,N/A,Concord
,,361300,361300,5,368,93.9,No,Not an EJ Population,,N/A,Concord
,,362100,362100,1,962,97.8,No,Not an EJ Population,,N/A,Carlisle
,,362100,362100,2,857,98.8,No,Not an EJ Population,,N/A,Carlisle
,,363103,363103,1,600,82.0,No,Not an EJ Population,,N/A,Acton
,,363103,363103,2,458,98.7,No,Not an EJ Population,,N/A,Acton
,,363103,363103,2,458,98.7,No,Not an EJ Population,,N/A,Littleton
,,363104,363104,1,878,95.6,No,Not an EJ Population,,N/A,Acton
,,363104,363104,1,878,95.6,No,Not an EJ Population,,N/A,Concord
,,363104,363104,2,371,98.3,No,Not an EJ Population,,N/A,Acton
,,363104,363104,2,371,98.3,No,Not an EJ Population,,N/A,Littleton
,,363104,363104,3,560,97.5,No,Not an EJ Population,,N/A,Acton
,,363104,363104,3,560,97.5,No,Not an EJ Population,,N/A,Concord
,,363104,363104,3,560,97.5,No,Not an EJ Population,,N/A,Maynard
,,363104,363104,4,279,98.2,No,Not an EJ Population,,N/A,Acton
,,363105,363105,1,327,90.6,No,Not an EJ Population,,N/A,Acton
,,363105,363105,1,327,90.6,No,Not an EJ Population,,N/A,Concord
,,363105,363105,1,327,90.6,No,Not an EJ Population,,N/A,Littleton
Acton,3.39519045,363105,363105,2,488,64.9,Yes,EJ Population,Minority,Minority,Acton
Acton,3.39519045,363105,363105,2,488,64.9,Yes,EJ Population,Minority,Minority,Concord
Acton,3.39519045,363105,363105,2,488,64.9,Yes,EJ Population,Minority,Minority,Littleton
Acton,3.39519045,363106,363106,1,221,58.1,Yes,EJ Population,Minority,Minority,Acton
Acton,3.39519045,363106,363106,2,137,74.1,Yes,EJ Population,Minority,Minority,Acton
Acton,3.39519045,363106,363106,2,137,74.1,Yes,EJ Population,Minority,Minority,Littleton
,,363201,363201,1,318,88.6,No,Not an EJ Population,,N/A,Acton
,,363201,363201,1,318,88.6,No,Not an EJ Population,,N/A,Boxborough
,,363201,363201,2,491,94.2,No,Not an EJ Population,,N/A,Acton
,,363201,363201,2,491,94.2,No,Not an EJ Population,,N/A,Boxborough
,,363201,363201,3,423,87.0,No,Not an EJ Population,,N/A,Acton
,,363202,363202,1,255,99.0,No,Not an EJ Population,,N/A,Acton
,,363202,363202,1,255,99.0,No,Not an EJ Population,,N/A,Boxborough
,,363202,363202,2,395,94.0,No,Not an EJ Population,,N/A,Acton
,,363202,363202,2,395,94.0,No,Not an EJ Population,,N/A,Boxborough
,,363202,363202,3,534,97.0,No,Not an EJ Population,,N/A,Acton
,,363202,363202,3,534,97.0,No,Not an EJ Population,,N/A,Boxborough
,,363202,363202,3,534,97.0,No,Not an EJ Population,,N/A,Foxborough
,,364101,364101,1,533,83.3,No,Not an EJ Population,,N/A,Maynard
,,364101,364101,1,533,83.3,No,Not an EJ Population,,N/A,Stow
,,364101,364101,1,533,83.3,No,Not an EJ Population,,N/A,Sudbury
Maynard,82.09067974,364101,364101,2,454,82.2,Yes,EJ Population,Income,Income,Maynard
,,364101,364101,3,718,97.4,No,Not an EJ Population,,N/A,Acton
,,364101,364101,3,718,97.4,No,Not an EJ Population,,N/A,Maynard
,,364102,364102,1,306,85.6,No,Not an EJ Population,,N/A,Maynard
,,364102,364102,2,365,77.3,No,Not an EJ Population,,N/A,Maynard
,,364102,364102,2,365,77.3,No,Not an EJ Population,,N/A,Sudbury
,,364102,364102,3,332,78.2,No,Not an EJ Population,,N/A,Maynard
,,364102,364102,4,483,97.0,No,Not an EJ Population,,N/A,Maynard
,,365100,365100,1,557,99.4,No,Not an EJ Population,,N/A,Acton
,,365100,365100,1,557,99.4,No,Not an EJ Population,,N/A,Maynard
,,365100,365100,1,557,99.4,No,Not an EJ Population,,N/A,Sudbury
,,365100,365100,2,705,99.7,No,Not an EJ Population,,N/A,Maynard
,,365100,365100,2,705,99.7,No,Not an EJ Population,,N/A,Sudbury
,,365100,365100,3,764,99.6,No,Not an EJ Population,,N/A,Maynard
,,365100,365100,3,764,99.6,No,Not an EJ Population,,N/A,Sudbury
,,365100,365100,4,513,97.5,No,Not an EJ Population,,N/A,Sudbury
,,365100,365100,4,513,97.5,No,Not an EJ Population,,N/A,Wayland
,,365201,365201,1,662,98.5,No,Not an EJ Population,,N/A,Sudbury
,,365201,365201,1,662,98.5,No,Not an EJ Population,,N/A,Wayland
,,365201,365201,2,444,99.5,No,Not an EJ Population,,N/A,Sudbury
,,365201,365201,3,356,99.4,No,Not an EJ Population,,N/A,Sudbury
,,365201,365201,4,445,99.5,No,Not an EJ Population,,N/A,Sudbury
,,365202,365202,1,485,96.4,No,Not an EJ Population,,N/A,Framingham
,,365202,365202,1,485,96.4,No,Not an EJ Population,,N/A,Sudbury
,,365202,365202,2,398,99.7,No,Not an EJ Population,,N/A,Framingham
,,365202,365202,2,398,99.7,No,Not an EJ Population,,N/A,Sudbury
,,365202,365202,2,398,99.7,No,Not an EJ Population,,N/A,Wayland
,,365202,365202,3,429,98.5,No,Not an EJ Population,,N/A,Sudbury
,,366100,366100,1,236,97.2,No,Not an EJ Population,,N/A,Natick
,,366100,366100,1,236,97.2,No,Not an EJ Population,,N/A,Wayland
,,366100,366100,2,390,96.8,No,Not an EJ Population,,N/A,Natick
,,366100,366100,2,390,96.8,No,Not an EJ Population,,N/A,Wayland
,,366100,366100,3,393,96.0,No,Not an EJ Population,,N/A,Wayland
,,366100,366100,4,390,98.5,No,Not an EJ Population,,N/A,Wayland
,,366100,366100,5,376,92.3,No,Not an EJ Population,,N/A,Natick
,,366100,366100,5,376,92.3,No,Not an EJ Population,,N/A,Wayland
,,366201,366201,1,1045,98.9,No,Not an EJ Population,,N/A,Concord
,,366201,366201,1,1045,98.9,No,Not an EJ Population,,N/A,Lincoln
,,366201,366201,1,1045,98.9,No,Not an EJ Population,,N/A,Wayland
,,366201,366201,1,1045,98.9,No,Not an EJ Population,,N/A,Weston
,,366201,366201,2,340,98.8,No,Not an EJ Population,,N/A,Wayland
,,366201,366201,2,340,98.8,No,Not an EJ Population,,N/A,Weston
,,366202,366202,1,667,95.4,No,Not an EJ Population,,N/A,Sudbury
,,366202,366202,1,667,95.4,No,Not an EJ Population,,N/A,Wayland
,,366202,366202,2,613,99.7,No,Not an EJ Population,,N/A,Natick
,,366202,366202,2,613,99.7,No,Not an EJ Population,,N/A,Wayland
,,366202,366202,3,346,97.6,No,Not an EJ Population,,N/A,Wayland
,,367100,367100,1,520,98.6,No,Not an EJ Population,,N/A,Lincoln
,,367100,367100,1,520,98.6,No,Not an EJ Population,,N/A,Weston
,,367100,367100,2,316,99.4,No,Not an EJ Population,,N/A,Lincoln
,,367100,367100,2,316,99.4,No,Not an EJ Population,,N/A,Weston
,,367100,367100,3,488,97.4,No,Not an EJ Population,,N/A,Waltham
,,367100,367100,3,488,97.4,No,Not an EJ Population,,N/A,Weston
,,367100,367100,4,219,93.5,No,Not an EJ Population,,N/A,Lincoln
,,367100,367100,4,219,93.5,No,Not an EJ Population,,N/A,Wayland
,,367100,367100,4,219,93.5,No,Not an EJ Population,,N/A,Weston
,,367200,367200,1,446,98.1,No,Not an EJ Population,,N/A,Wayland
,,367200,367200,1,446,98.1,No,Not an EJ Population,,N/A,Weston
,,367200,367200,2,317,97.0,No,Not an EJ Population,,N/A,Wellesley
,,367200,367200,2,317,97.0,No,Not an EJ Population,,N/A,Weston
,,367200,367200,3,434,99.3,No,Not an EJ Population,,N/A,Natick
,,367200,367200,3,434,99.3,No,Not an EJ Population,,N/A,Wayland
,,367200,367200,3,434,99.3,No,Not an EJ Population,,N/A,Weston
,,367200,367200,4,509,98.2,No,Not an EJ Population,,N/A,Natick
,,367200,367200,4,509,98.2,No,Not an EJ Population,,N/A,Weston
,,367200,367200,6,287,96.4,No,Not an EJ Population,,N/A,Weston
,,368101,368101,1,420,99.5,No,Not an EJ Population,,N/A,Waltham
Waltham,76.07927939,368101,368101,2,409,99.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368101,368101,3,431,98.3,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368101,368101,4,13,0.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368102,368102,1,1045,96.7,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368102,368102,1,1045,96.7,Yes,EJ Population,Minority,Minority,Weston
,,368102,368102,2,663,98.3,No,Not an EJ Population,,N/A,Waltham
,,368102,368102,2,663,98.3,No,Not an EJ Population,,N/A,Weston
Waltham,76.07927939,368200,368200,1,462,84.1,Yes,EJ Population,Minority,Minority,Waltham
,,368200,368200,2,622,91.0,No,Not an EJ Population,,N/A,Waltham
Waltham,76.07927939,368200,368200,3,223,96.1,Yes,EJ Population,Minority,Minority,Lincoln
Waltham,76.07927939,368200,368200,3,223,96.1,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368200,368200,3,223,96.1,Yes,EJ Population,Minority,Minority,Weston
Waltham,76.07927939,368300,368300,1,236,50.9,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368300,368300,1,236,50.9,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368300,368300,2,185,19.8,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368300,368300,3,206,17.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368300,368300,4,344,76.1,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368300,368300,5,201,15.8,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368300,368300,5,201,15.8,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368400,368400,1,197,29.0,Yes,EJ Population,Minority and income,Minority and income,Waltham
Waltham,76.07927939,368400,368400,2,206,79.0,Yes,EJ Population,Minority,Minority,Waltham
,,368400,368400,3,519,97.6,No,Not an EJ Population,,N/A,Waltham
Waltham,76.07927939,368400,368400,4,185,71.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368400,368400,6,146,76.1,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368500,368500,1,115,8.6,Yes,EJ Population,Minority and income,Minority and income,Waltham
Waltham,76.07927939,368500,368500,2,136,11.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368500,368500,3,143,15.4,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368600,368600,1,200,36.1,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368600,368600,2,158,34.0,Yes,EJ Population,Minority,Minority,Newton
Waltham,76.07927939,368600,368600,2,158,34.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368600,368600,3,152,9.2,Yes,EJ Population,Minority and income,Minority and income,Waltham
Waltham,76.07927939,368600,368600,4,294,28.9,Yes,EJ Population,Minority,Minority,Newton
Waltham,76.07927939,368600,368600,4,294,28.9,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368600,368600,5,235,20.6,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368700,368700,1,187,18.3,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368700,368700,2,267,31.8,Yes,EJ Population,Minority and income,Minority and income,Waltham
Waltham,76.07927939,368800,368800,1,157,17.1,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368800,368800,1,157,17.1,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368800,368800,2,211,32.2,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368800,368800,2,211,32.2,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368800,368800,3,372,82.8,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368800,368800,3,372,82.8,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368800,368800,4,191,57.9,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368800,368800,4,191,57.9,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368800,368800,5,152,26.4,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368800,368800,5,152,26.4,Yes,EJ Population,Minority,Minority,Watertown
,,368901,368901,1,142,96.6,No,Not an EJ Population,,N/A,Waltham
,,368901,368901,2,313,99.4,No,Not an EJ Population,,N/A,Waltham
,,368901,368901,3,341,100.0,No,Not an EJ Population,,N/A,Waltham
,,368901,368901,4,97,96.6,No,Not an EJ Population,,N/A,Waltham
Waltham,76.07927939,368901,368901,5,158,88.2,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368901,368901,6,112,92.0,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368902,368902,1,123,62.7,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,368902,368902,1,123,62.7,Yes,EJ Population,Minority,Minority,Watertown
Waltham,76.07927939,368902,368902,2,130,17.4,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Waltham
Waltham,76.07927939,368902,368902,2,130,17.4,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Watertown
Waltham,76.07927939,368902,368902,3,169,58.6,Yes,EJ Population,Minority,Minority,Waltham
,,369000,369000,1,43,100.0,No,Not an EJ Population,,N/A,Waltham
Waltham,76.07927939,369100,369100,1,250,95.5,Yes,EJ Population,Minority,Minority,Waltham
Waltham,76.07927939,369100,369100,1,250,95.5,Yes,EJ Population,Minority,Minority,Watertown
,,369100,369100,2,701,97.4,No,Not an EJ Population,,N/A,Waltham
,,369100,369100,3,416,98.0,No,Not an EJ Population,,N/A,Waltham
,,369100,369100,3,416,98.0,No,Not an EJ Population,,N/A,Watertown
,,369100,369100,4,439,90.7,No,Not an EJ Population,,N/A,Waltham
,,369100,369100,4,439,90.7,No,Not an EJ Population,,N/A,Watertown
,,370101,370101,1,325,54.3,No,Not an EJ Population,,N/A,Belmont
,,370101,370101,1,325,54.3,No,Not an EJ Population,,N/A,Newton
,,370101,370101,1,325,54.3,No,Not an EJ Population,,N/A,Waltham
,,370101,370101,1,325,54.3,No,Not an EJ Population,,N/A,Watertown
Watertown,25.28304828,370101,370101,2,267,53.7,Yes,EJ Population,Minority,Minority,Newton
Watertown,25.28304828,370101,370101,2,267,53.7,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370101,370101,3,454,57.7,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370101,370101,3,454,57.7,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370101,370101,4,148,42.1,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370101,370101,5,334,73.9,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370101,370101,5,334,73.9,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370103,370103,1,205,19.4,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370103,370103,1,205,19.4,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370103,370103,2,179,26.5,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370103,370103,2,179,26.5,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370103,370103,3,158,28.0,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370103,370103,3,158,28.0,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370104,370104,1,313,76.8,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370104,370104,2,405,46.9,Yes,EJ Population,Minority,Minority,Waltham
Watertown,25.28304828,370104,370104,2,405,46.9,Yes,EJ Population,Minority,Minority,Watertown
,,370201,370201,1,298,35.6,No,Not an EJ Population,,N/A,Watertown
,,370201,370201,2,344,37.9,No,Not an EJ Population,,N/A,Watertown
,,370201,370201,3,365,66.3,No,Not an EJ Population,,N/A,Watertown
,,370202,370202,1,244,54.4,No,Not an EJ Population,,N/A,Watertown
,,370202,370202,2,261,36.6,No,Not an EJ Population,,N/A,Watertown
,,370202,370202,3,300,58.1,No,Not an EJ Population,,N/A,Watertown
,,370202,370202,4,392,45.5,No,Not an EJ Population,,N/A,Newton
,,370202,370202,4,392,45.5,No,Not an EJ Population,,N/A,Watertown
Watertown,25.28304828,370301,370301,1,104,10.0,Yes,EJ Population,Minority,Minority,Watertown
,,370301,370301,2,299,7.9,No,Not an EJ Population,,N/A,Watertown
Watertown,25.28304828,370301,370301,3,197,31.6,Yes,EJ Population,Minority,Minority,Cambridge
Watertown,25.28304828,370301,370301,3,197,31.6,Yes,EJ Population,Minority,Minority,Watertown
Watertown,25.28304828,370301,370301,4,159,14.8,Yes,EJ Population,Minority,Minority,Newton
Watertown,25.28304828,370301,370301,4,159,14.8,Yes,EJ Population,Minority,Minority,Watertown
